prodotto_id,rank,anno,mese,mese_nome,periodo,kg_totali_storici,quota_globale_pct,storico_mese_kg,predizione_kg,adjustment_stagionale,variazione_pct,ricavo_lordo_stimato,ricavo_netto_stimato,metodo_globale
40042,10,2025,3,Mar,2025-03,128255.0,2.6265437765755317,3.7608333333333337,2.8373620644235467,1.055631359401193,-24.554963941762566,0.0,0.0,SARIMA
40042,10,2025,4,Apr,2025-04,128255.0,2.6265437765755317,2.96,1.8547975863991628,0.8308448013722662,-37.33791937840666,0.0,0.0,SARIMA
40042,10,2025,5,Mag,2025-05,128255.0,2.6265437765755317,4.1325,3.344395919219858,1.1599547775915169,-19.070879147734843,0.0,0.0,SARIMA
40042,10,2025,6,Giu,2025-06,128255.0,2.6265437765755317,3.1358333333333337,3.0390911207581244,0.8801996023546841,-3.0850559418084234,0.0,0.0,SARIMA
40042,10,2025,7,Lug,2025-07,128255.0,2.6265437765755317,2.3716666666666666,2.644100600255924,0.6657050407391525,11.487024606715002,0.0,0.0,SARIMA
40042,10,2025,8,Ago,2025-08,128255.0,2.6265437765755317,2.8558333333333334,2.524004958850864,0.8016061751978482,-11.619318627924224,0.0,0.0,SARIMA
40042,10,2025,9,Set,2025-09,128255.0,2.6265437765755317,3.7175,2.77472949313386,1.043468090912635,-25.360336432175913,0.0,0.0,SARIMA
40042,10,2025,10,Ott,2025-10,128255.0,2.6265437765755317,4.34,3.7349345538594014,1.218198120930958,-13.941600141488442,0.0,0.0,SARIMA
40042,10,2025,11,Nov,2025-11,128255.0,2.6265437765755317,5.213333333333333,4.605557111563498,1.4633347627772797,-11.658111670776883,0.0,0.0,SARIMA
40042,10,2025,12,Dic,2025-12,128255.0,2.6265437765755317,3.1275,2.357853254164338,0.8778605122607306,-24.609008659813338,0.0,0.0,SARIMA
40016,11,2025,1,Gen,2025-01,118992.0,2.4368461039513134,3.59,3.2841091454390154,1.0861234368697055,-8.520636617297617,0.0,0.0,SARIMA
40016,11,2025,2,Feb,2025-02,118992.0,2.4368461039513134,3.858,3.3138665491684693,1.1672045179507866,-14.10402931134087,0.0,0.0,SARIMA
40016,11,2025,3,Mar,2025-03,118992.0,2.4368461039513134,3.854,2.9076516896844704,1.1659943525615166,-24.554963941762576,0.0,0.0,SARIMA
40016,11,2025,4,Apr,2025-04,118992.0,2.4368461039513134,2.996,1.8773559354229366,0.9064138765631302,-37.33791937840666,0.0,0.0,SARIMA
40016,11,2025,5,Mag,2025-05,118992.0,2.4368461039513134,3.462,2.80176616390542,1.0473981444130698,-19.070879147734832,0.0,0.0,SARIMA
40016,11,2025,6,Giu,2025-06,118992.0,2.4368461039513134,3.072,2.9772270814676447,0.9294070189592577,-3.0850559418084456,0.0,0.0,SARIMA
40016,11,2025,7,Lug,2025-07,118992.0,2.4368461039513134,3.1,3.4560977628081644,0.9378781766841467,11.487024606714979,0.0,0.0,SARIMA
40016,11,2025,8,Ago,2025-08,118992.0,2.4368461039513134,2.13,1.8825085132252133,0.644413069786204,-11.619318627924258,0.0,0.0,SARIMA
40016,11,2025,9,Set,2025-09,118992.0,2.4368461039513134,3.754,2.8019729703361156,1.13574021782977,-25.360336432175934,0.0,0.0,SARIMA
40016,11,2025,10,Ott,2025-10,118992.0,2.4368461039513134,3.296,2.8364848593365406,0.9971762807583703,-13.941600141488452,0.0,0.0,SARIMA
40016,11,2025,11,Nov,2025-11,118992.0,2.4368461039513134,3.594,3.1750074665522785,1.0873336022589752,-11.658111670776893,0.0,0.0,SARIMA
40016,11,2025,12,Dic,2025-12,118992.0,2.4368461039513134,2.958,2.2300655238427214,0.8949173053650665,-24.609008659813348,0.0,0.0,SARIMA
40040,12,2025,1,Gen,2025-01,114763.75,2.3502554546721,2.6525,2.4264901137261803,0.8320571609066452,-8.520636617297628,0.0,0.0,SARIMA
40040,12,2025,2,Feb,2025-02,114763.75,2.3502554546721,3.1683333333333334,2.7214706713190173,0.9938678371872652,-14.10402931134086,0.0,0.0,SARIMA
40040,12,2025,3,Mar,2025-03,114763.75,2.3502554546721,3.8191666666666664,2.8813716687908517,1.1980263802812299,-24.55496394176255,0.0,0.0,SARIMA
40040,12,2025,4,Apr,2025-04,114763.75,2.3502554546721,2.6,1.6292140961614268,0.8155885460347889,-37.33791937840667,0.0,0.0,SARIMA
40040,12,2025,5,Mag,2025-05,114763.75,2.3502554546721,2.8691666666666666,2.3219913591195747,0.9000228730762109,-19.070879147734832,0.0,0.0,SARIMA
40040,12,2025,6,Giu,2025-06,114763.75,2.3502554546721,3.2816666666666667,3.1804254141763195,1.0294191327836533,-3.0850559418084456,0.0,0.0,SARIMA
40040,12,2025,7,Lug,2025-07,114763.75,2.3502554546721,2.63,2.932108747156604,0.8249991831044211,11.487024606714979,0.0,0.0,SARIMA
40040,12,2025,8,Ago,2025-08,114763.75,2.3502554546721,2.5383333333333336,2.2433962954945232,0.7962444587249895,-11.619318627924235,0.0,0.0,SARIMA
40040,12,2025,9,Set,2025-09,114763.75,2.3502554546721,4.04,3.015442408140093,1.2672991253771335,-25.360336432175913,0.0,0.0,SARIMA
40040,12,2025,10,Ott,2025-10,114763.75,2.3502554546721,4.179583333333333,3.596882537419705,1.3110847284094498,-13.941600141488465,0.0,0.0,SARIMA
40040,12,2025,11,Nov,2025-11,114763.75,2.3502554546721,4.033333333333333,3.5631228292786656,1.2652078726949931,-11.658111670776883,0.0,0.0,SARIMA
40040,12,2025,12,Dic,2025-12,114763.75,2.3502554546721,2.4425,1.8414249634840592,0.76618270141922,-24.609008659813338,0.0,0.0,SARIMA
40014,13,2025,1,Gen,2025-01,111205.0,2.2773755461703793,3.9433333333333334,3.60733622939123,1.2765613056966862,-8.520636617297628,0.0,0.0,SARIMA
40014,13,2025,2,Feb,2025-02,111205.0,2.2773755461703793,2.63,2.259064029111735,0.8514005665212895,-14.10402931134086,0.0,0.0,SARIMA
40014,13,2025,3,Mar,2025-03,111205.0,2.2773755461703793,3.1733333333333333,2.394122477581402,1.0272919383121264,-24.55496394176254,0.0,0.0,SARIMA
40014,13,2025,4,Apr,2025-04,111205.0,2.2773755461703793,3.1066666666666665,1.9467019713108324,1.0057101749022075,-37.33791937840668,0.0,0.0,SARIMA
40014,13,2025,5,Mag,2025-05,111205.0,2.2773755461703793,4.238333333333333,3.4300459054551706,1.372060608785576,-19.070879147734864,0.0,0.0,SARIMA
40014,13,2025,6,Giu,2025-06,111205.0,2.2773755461703793,3.47,3.3629485588192476,1.1233307854862642,-3.0850559418084345,0.0,0.0,SARIMA
40014,13,2025,7,Lug,2025-07,111205.0,2.2773755461703793,2.9033333333333333,3.2368399477482916,0.9398857965019559,11.487024606714979,0.0,0.0,SARIMA
40014,13,2025,8,Ago,2025-08,111205.0,2.2773755461703793,2.37,2.0946221485181953,0.7672316892226069,-11.619318627924258,0.0,0.0,SARIMA
40014,13,2025,9,Set,2025-09,111205.0,2.2773755461703793,2.23,1.664464497562477,0.7219099860617778,-25.360336432175924,0.0,0.0,SARIMA
40014,13,2025,10,Ott,2025-10,111205.0,2.2773755461703793,2.91,2.504299435882686,0.9420439728429477,-13.941600141488452,0.0,0.0,SARIMA
40014,13,2025,11,Nov,2025-11,111205.0,2.2773755461703793,2.9383333333333335,2.595779152073672,0.9512162222921632,-11.658111670776904,0.0,0.0,SARIMA
40014,13,2025,12,Dic,2025-12,111205.0,2.2773755461703793,3.155,2.3785857767828893,1.0213569533743987,-24.609008659813327,0.0,0.0,SARIMA
50103,14,2025,1,Gen,2025-01,89237.4,1.8274994160678442,2.4724,2.2617357802739337,0.9974113992563657,-8.520636617297617,2.6815346536363074,2.2192010926645303,SARIMA
50103,14,2025,2,Feb,2025-02,89237.4,1.8274994160678442,2.1546,1.8507145844578496,0.869205064244364,-14.10402931134086,2.1942241598232886,1.8159096495089286,SARIMA
50103,14,2025,3,Mar,2025-03,89237.4,1.8274994160678442,3.0114,2.2719518158577623,1.2148538617216549,-24.554963941762566,2.6936468789809935,2.2292250032946157,SARIMA
50103,14,2025,4,Apr,2025-04,89237.4,1.8274994160678442,2.4682000000000004,1.546625473902167,0.9957170424059869,-37.33791937840666,1.833693325558579,1.5175393039105483,SARIMA
